,תאריך,שער,פתיחה,גבוה,נמוך,נפח,שינוי %
354,29.07.2020,1381.11,1378.96,1385.86,1375.12,113.22M,0.07%
355,28.07.2020,1380.2,1381.49,1388.76,1378.43,64.64M,0.34%
356,27.07.2020,1375.58,1378.57,1382.15,1366.3,95.34M,0.21%
357,26.07.2020,1372.7,1369.89,1372.7,1361.74,59.85M,-1.15%
358,23.07.2020,1388.65,1410.08,1411.19,1387.79,104.06M,-0.83%
359,22.07.2020,1400.31,1403.5,1404.97,1394.2,102.31M,-0.49%
360,21.07.2020,1407.14,1402.63,1419.36,1402.63,175.21M,1.48%
361,20.07.2020,1386.58,1372.84,1387.73,1369.98,118.82M,0.84%
362,19.07.2020,1374.97,1377.93,1387.51,1374.97,27.25M,-0.02%
363,16.07.2020,1375.24,1382.83,1383.61,1374.19,82.31M,-0.77%
364,15.07.2020,1385.86,1366.51,1388.21,1366.51,116.83M,2.72%
365,14.07.2020,1349.11,1355.37,1356.3,1339.16,94.59M,-1.21%
366,13.07.2020,1365.61,1358.78,1369.65,1358.61,160.40M,0.92%
367,12.07.2020,1353.11,1346.01,1358.09,1339.05,54.21M,1.13%
368,09.07.2020,1337.96,1344.19,1347.59,1333.36,140.80M,-0.24%
369,08.07.2020,1341.23,1348.19,1351.46,1337.68,81.82M,-1.57%
370,07.07.2020,1362.59,1372.22,1372.22,1347.91,73.54M,-0.57%
371,06.07.2020,1370.45,1353.75,1373.95,1335.75,94.73M,2.09%
372,05.07.2020,1342.42,1366.53,1366.53,1341.49,56.53M,-3.01%
373,02.07.2020,1384.15,1362.7,1384.15,1360.48,161.24M,1.63%
374,01.07.2020,1361.91,1332.47,1361.91,1332.43,92.96M,2.77%
375,30.06.2020,1325.23,1312.9,1325.34,1311.54,93.61M,1.10%
376,29.06.2020,1310.77,1300.06,1312.02,1296.07,68.61M,0.83%
377,28.06.2020,1299.99,1319.06,1319.12,1299.99,51.57M,-3.04%
378,25.06.2020,1340.71,1338.37,1348.82,1326.59,115.52M,-0.37%
379,24.06.2020,1345.69,1375.38,1375.6,1345.69,185.94M,-2.17%
380,23.06.2020,1375.55,1386.37,1394.95,1375.33,101.08M,-0.38%
381,22.06.2020,1380.8,1385.94,1391.8,1369.0,122.45M,0.01%
382,21.06.2020,1380.65,1389.99,1391.0,1370.12,64.20M,-1.89%
383,18.06.2020,1407.31,1410.92,1415.76,1402.97,105.94M,-0.52%
384,17.06.2020,1414.66,1422.21,1423.9,1414.66,88.44M,-0.62%
385,16.06.2020,1423.5,1410.52,1429.87,1410.52,91.14M,2.39%
386,15.06.2020,1390.25,1370.98,1395.05,1363.26,93.65M,-0.92%
387,14.06.2020,1403.12,1393.0,1407.91,1380.49,53.79M,-0.43%
388,11.06.2020,1409.24,1428.23,1428.23,1406.06,88.82M,-2.09%
389,10.06.2020,1439.33,1445.41,1452.06,1439.12,75.65M,0.06%
390,09.06.2020,1438.52,1442.6,1444.13,1424.91,90.12M,-0.06%
391,08.06.2020,1439.34,1428.72,1442.14,1426.15,102.11M,1.92%
392,04.06.2020,1412.25,1400.69,1413.21,1400.69,126.49M,0.37%
393,03.06.2020,1407.02,1413.56,1415.57,1402.41,85.66M,-0.07%
394,02.06.2020,1407.98,1406.72,1417.81,1398.78,83.80M,0.24%
395,01.06.2020,1404.61,1399.62,1405.53,1381.79,95.34M,0.72%
396,31.05.2020,1394.61,1417.64,1420.01,1390.92,53.13M,-1.44%
397,27.05.2020,1415.01,1424.68,1428.03,1406.87,137.67M,-0.73%
398,26.05.2020,1425.45,1444.31,1445.89,1421.9,89.60M,-0.33%
399,25.05.2020,1430.22,1428.24,1434.16,1423.74,68.95M,0.52%
400,24.05.2020,1422.78,1413.17,1423.2,1413.17,51.41M,1.16%
401,21.05.2020,1406.53,1412.35,1413.15,1400.07,77.69M,-0.76%
402,20.05.2020,1417.24,1404.11,1417.24,1401.61,56.89M,0.78%
403,19.05.2020,1406.28,1414.23,1416.47,1398.05,62.63M,0.25%
404,18.05.2020,1402.82,1389.65,1407.85,1387.65,70.00M,1.80%
405,17.05.2020,1378.01,1365.15,1381.05,1365.15,48.92M,3.55%
406,14.05.2020,1330.77,1376.56,1376.56,1327.79,103.78M,-4.58%
407,13.05.2020,1394.58,1412.2,1412.2,1391.25,100.05M,-1.79%
408,12.05.2020,1420.07,1427.06,1437.13,1413.37,96.50M,-0.64%
409,11.05.2020,1429.25,1437.25,1439.16,1412.73,70.69M,-0.40%
410,10.05.2020,1435.03,1428.97,1435.03,1426.24,46.15M,1.69%
411,07.05.2020,1411.22,1400.35,1415.32,1400.35,144.52M,1.19%
412,06.05.2020,1394.65,1398.09,1408.35,1390.91,70.12M,0.11%
413,05.05.2020,1393.14,1377.34,1393.14,1376.95,85.30M,2.36%
414,04.05.2020,1361.04,1378.3,1380.63,1350.65,77.74M,-1.19%
415,03.05.2020,1377.45,1372.61,1381.76,1367.27,42.70M,-2.11%
416,30.04.2020,1407.2,1440.99,1444.87,1402.79,139.39M,1.07%
417,27.04.2020,1392.31,1388.46,1402.82,1382.89,87.39M,0.80%
418,26.04.2020,1381.28,1360.56,1383.11,1358.66,61.97M,2.84%
419,23.04.2020,1343.16,1332.74,1347.24,1331.0,159.37M,1.59%
420,22.04.2020,1322.14,1323.8,1332.5,1316.44,94.34M,0.13%
421,21.04.2020,1320.41,1347.93,1348.75,1313.91,112.51M,-2.18%
422,20.04.2020,1349.87,1366.51,1366.51,1342.01,97.09M,-1.34%
423,19.04.2020,1368.18,1339.06,1368.18,1337.72,74.82M,5.25%
424,16.04.2020,1299.99,1324.77,1327.67,1292.37,146.88M,-1.57%
425,13.04.2020,1320.74,1328.67,1329.96,1309.3,74.42M,-0.96%
426,12.04.2020,1333.48,1346.6,1354.12,1328.39,83.33M,1.60%
427,07.04.2020,1312.52,1294.22,1320.04,1293.75,162.60M,3.34%
428,06.04.2020,1270.15,1245.65,1270.15,1234.52,130.29M,5.16%
429,05.04.2020,1207.78,1239.68,1245.27,1207.78,82.77M,-2.05%
430,02.04.2020,1233.0,1245.41,1256.68,1226.87,203.09M,-0.31%
431,01.04.2020,1236.83,1243.15,1249.35,1227.6,106.24M,-3.14%
432,31.03.2020,1276.88,1260.87,1287.65,1245.89,173.36M,2.67%
433,30.03.2020,1243.69,1228.86,1245.02,1216.88,117.60M,2.16%
434,29.03.2020,1217.43,1202.1,1221.52,1189.24,71.70M,-1.19%
435,26.03.2020,1232.08,1186.75,1235.99,1179.38,233.49M,3.38%
436,25.03.2020,1191.77,1209.59,1219.93,1166.26,156.73M,0.25%
437,24.03.2020,1188.85,1149.62,1193.6,1147.28,129.94M,7.50%
438,23.03.2020,1105.95,1089.58,1147.34,1076.65,132.38M,-0.85%
439,22.03.2020,1115.46,1121.02,1122.01,1106.53,81.37M,-3.99%
440,19.03.2020,1161.8,1106.61,1168.74,1102.47,164.08M,4.37%
441,18.03.2020,1113.17,1142.25,1146.98,1113.17,127.37M,-6.48%
442,17.03.2020,1190.32,1199.31,1199.31,1142.16,146.20M,1.73%
443,16.03.2020,1170.06,1177.57,1177.57,1120.0,138.22M,-4.68%
444,15.03.2020,1227.46,1203.67,1228.41,1182.59,87.35M,2.74%
445,12.03.2020,1194.69,1196.17,1212.25,1155.81,228.97M,-6.24%
446,11.03.2020,1274.15,1309.35,1351.38,1271.6,164.44M,-3.38%
447,09.03.2020,1318.72,1318.97,1351.46,1285.68,208.43M,-6.63%
448,08.03.2020,1412.32,1422.3,1439.7,1371.84,157.64M,-4.57%
449,05.03.2020,1479.93,1509.95,1512.26,1466.8,177.15M,-1.92%
450,04.03.2020,1508.84,1534.99,1536.07,1499.49,96.33M,-2.14%
451,03.03.2020,1541.83,1561.34,1567.99,1537.97,91.11M,1.29%
452,01.03.2020,1522.13,1531.7,1539.05,1509.1,70.69M,-1.32%
453,27.02.2020,1542.55,1590.72,1591.0,1542.55,139.53M,-4.14%
454,26.02.2020,1609.09,1591.28,1621.5,1573.31,95.39M,-0.03%
455,25.02.2020,1609.53,1611.16,1620.23,1589.73,51.79M,0.78%
456,24.02.2020,1597.06,1599.41,1603.96,1572.73,106.18M,-1.67%
457,23.02.2020,1624.12,1634.79,1634.79,1619.4,45.46M,-2.57%
458,20.02.2020,1666.96,1678.13,1681.57,1664.29,75.84M,-0.58%
459,19.02.2020,1676.71,1663.72,1677.2,1662.1,49.60M,1.24%
460,18.02.2020,1656.2,1651.99,1656.72,1648.03,46.56M,-0.75%
461,17.02.2020,1668.74,1674.02,1678.62,1665.0,49.57M,-0.01%
462,16.02.2020,1668.95,1662.11,1674.26,1662.02,25.21M,0.27%
463,13.02.2020,1664.52,1678.0,1679.1,1657.28,63.57M,-1.16%
464,12.02.2020,1684.12,1664.44,1684.12,1664.44,88.32M,1.18%
465,11.02.2020,1664.54,1653.8,1665.32,1650.17,92.86M,1.24%
466,10.02.2020,1644.09,1640.85,1644.58,1631.76,78.25M,0.43%
467,09.02.2020,1637.0,1657.66,1657.73,1637.0,38.72M,-1.69%
468,06.02.2020,1665.07,1673.96,1673.96,1662.65,270.39M,0.49%
469,05.02.2020,1657.02,1633.45,1657.18,1630.8,91.73M,1.65%
470,04.02.2020,1630.18,1614.32,1630.18,1614.32,117.06M,1.71%
471,03.02.2020,1602.72,1591.16,1605.97,1578.95,105.05M,0.99%
472,02.02.2020,1586.98,1608.67,1609.52,1570.36,76.67M,-2.96%
473,30.01.2020,1635.45,1633.7,1636.74,1626.9,136.24M,-0.48%
474,29.01.2020,1643.28,1640.53,1651.63,1638.97,72.42M,0.36%
475,28.01.2020,1637.32,1643.19,1647.79,1630.28,89.14M,0.12%
476,27.01.2020,1635.41,1652.61,1652.61,1629.33,93.22M,-1.58%
477,26.01.2020,1661.73,1668.06,1668.6,1659.08,47.64M,-1.06%
478,23.01.2020,1679.56,1680.5,1684.78,1675.64,79.14M,-0.17%
479,22.01.2020,1682.44,1670.52,1683.91,1670.52,54.20M,1.11%
480,21.01.2020,1663.97,1659.46,1665.35,1648.27,57.51M,0.11%
481,20.01.2020,1662.07,1665.29,1666.4,1659.22,56.98M,-0.22%
482,19.01.2020,1665.7,1661.38,1665.7,1659.54,41.36M,0.47%
483,16.01.2020,1657.87,1648.89,1657.87,1648.34,47.81M,0.73%
484,15.01.2020,1645.8,1638.34,1645.8,1637.07,76.40M,0.92%
485,14.01.2020,1630.72,1628.45,1630.72,1623.57,75.17M,0.43%
486,13.01.2020,1623.74,1623.43,1625.89,1618.41,82.15M,0.08%
487,12.01.2020,1622.5,1623.78,1624.36,1619.43,37.23M,-0.07%
488,09.01.2020,1623.66,1623.39,1628.24,1620.8,90.36M,0.12%
489,08.01.2020,1621.66,1614.97,1622.39,1610.91,106.23M,0.32%
490,07.01.2020,1616.49,1620.94,1622.01,1612.56,66.63M,-0.04%
491,06.01.2020,1617.15,1622.82,1623.22,1605.96,62.18M,-0.46%
492,05.01.2020,1624.61,1624.53,1626.04,1621.23,27.93M,-0.43%
493,02.01.2020,1631.67,1624.05,1635.9,1624.05,145.57M,0.49%
494,01.01.2020,1623.71,1619.73,1624.28,1619.65,49.77M,0.43%
495,31.12.2019,1616.7,1606.3,1616.7,1606.3,107.87M,0.71%
496,30.12.2019,1605.36,1611.26,1614.91,1605.17,113.57M,-0.28%
497,29.12.2019,1609.9,1612.6,1614.64,1608.19,28.52M,-0.27%
498,26.12.2019,1614.3,1616.66,1618.09,1611.64,174.43M,-0.20%
499,25.12.2019,1617.47,1618.37,1624.94,1617.47,61.40M,-0.00%
500,24.12.2019,1617.5,1612.89,1618.05,1610.8,48.82M,0.55%
501,23.12.2019,1608.72,1613.02,1613.98,1602.39,74.84M,-0.26%
502,22.12.2019,1612.98,1616.3,1616.89,1612.59,27.82M,0.37%
503,19.12.2019,1606.98,1613.57,1616.78,1605.15,77.82M,-0.56%
504,18.12.2019,1616.04,1616.12,1618.41,1613.4,66.25M,-0.02%
505,17.12.2019,1616.34,1620.55,1621.25,1614.16,60.80M,-0.32%
506,16.12.2019,1621.55,1619.95,1621.55,1615.45,77.60M,0.17%
507,15.12.2019,1618.79,1619.71,1623.84,1617.32,28.49M,-0.12%
508,12.12.2019,1620.67,1616.76,1620.67,1610.38,80.46M,0.10%
509,11.12.2019,1619.12,1614.79,1619.12,1612.19,63.29M,0.18%
510,10.12.2019,1616.15,1614.14,1616.15,1604.91,52.42M,0.06%
511,09.12.2019,1615.23,1612.29,1615.23,1608.45,43.51M,0.12%
512,08.12.2019,1613.26,1607.13,1613.26,1607.13,29.48M,0.92%
513,05.12.2019,1598.58,1612.09,1612.09,1597.35,118.86M,-0.13%
514,04.12.2019,1600.7,1591.46,1602.32,1589.68,58.74M,0.70%
515,03.12.2019,1589.6,1608.83,1609.42,1585.35,58.20M,-1.09%
516,02.12.2019,1607.06,1620.94,1621.9,1604.02,48.68M,-0.68%
517,01.12.2019,1618.11,1623.71,1627.16,1614.9,25.87M,-0.45%
518,28.11.2019,1625.5,1618.55,1625.5,1615.44,108.61M,0.48%
519,27.11.2019,1617.68,1615.77,1621.98,1614.51,49.86M,0.05%
520,26.11.2019,1616.93,1613.58,1617.85,1612.59,89.25M,0.36%
521,25.11.2019,1611.21,1595.17,1611.21,1595.17,62.37M,1.20%
522,24.11.2019,1592.12,1590.01,1592.21,1588.38,21.17M,0.28%
523,21.11.2019,1587.67,1593.09,1593.74,1586.21,42.17M,-0.33%
524,20.11.2019,1592.93,1589.48,1593.32,1586.55,41.95M,-0.26%
525,19.11.2019,1597.08,1592.66,1600.77,1590.65,50.72M,0.51%
526,18.11.2019,1588.92,1593.85,1595.83,1585.59,61.53M,-0.21%
527,17.11.2019,1592.25,1590.47,1592.89,1590.34,30.90M,0.84%
528,14.11.2019,1578.98,1579.47,1580.56,1575.67,57.64M,0.51%
529,13.11.2019,1570.94,1570.79,1572.51,1563.86,65.79M,0.12%
530,12.11.2019,1569.13,1567.56,1569.9,1560.35,47.12M,-0.13%
531,11.11.2019,1571.16,1578.43,1580.12,1569.23,68.49M,-0.71%
532,10.11.2019,1582.46,1585.92,1587.96,1579.48,35.53M,-0.18%
533,07.11.2019,1585.28,1587.63,1587.63,1580.87,150.08M,0.10%
534,06.11.2019,1583.66,1589.15,1590.55,1583.55,54.02M,-0.46%
535,05.11.2019,1590.91,1592.71,1594.4,1585.69,51.13M,0.03%
536,04.11.2019,1590.36,1591.3,1597.19,1589.47,47.28M,-0.03%
537,03.11.2019,1590.91,1585.52,1590.91,1584.57,31.11M,0.82%
538,31.10.2019,1577.97,1577.24,1584.81,1571.77,83.41M,0.05%
539,30.10.2019,1577.23,1582.18,1586.21,1575.65,35.59M,-0.45%
540,29.10.2019,1584.38,1585.42,1587.95,1578.16,44.16M,-0.15%
541,28.10.2019,1586.69,1581.37,1588.86,1580.95,46.97M,0.36%
542,27.10.2019,1580.96,1577.92,1581.03,1576.58,22.04M,0.50%
543,24.10.2019,1573.14,1580.39,1582.72,1569.86,76.68M,0.18%
544,23.10.2019,1570.33,1573.09,1580.41,1569.13,70.34M,-0.42%
545,22.10.2019,1576.97,1581.62,1582.58,1575.4,56.68M,0.40%
546,17.10.2019,1570.71,1563.08,1572.23,1561.71,35.78M,0.09%
547,16.10.2019,1569.27,1557.31,1569.27,1555.54,26.05M,1.08%
548,15.10.2019,1552.54,1547.64,1552.54,1547.58,29.90M,1.13%
549,10.10.2019,1535.18,1528.5,1535.18,1524.84,39.60M,0.17%
550,07.10.2019,1532.61,1528.07,1532.61,1524.95,40.16M,0.12%
551,06.10.2019,1530.72,1524.66,1530.72,1524.43,26.79M,1.46%
552,03.10.2019,1508.71,1522.17,1522.17,1508.71,109.23M,-0.79%
553,02.10.2019,1520.78,1528.53,1529.35,1516.46,54.87M,-0.77%
554,26.09.2019,1532.56,1535.19,1535.99,1529.99,88.04M,0.79%
555,25.09.2019,1520.49,1520.66,1522.98,1515.68,34.59M,-0.25%
556,24.09.2019,1524.32,1521.24,1525.46,1520.38,42.65M,0.33%
557,23.09.2019,1519.33,1523.31,1528.42,1517.89,44.37M,-0.07%
558,22.09.2019,1520.33,1518.41,1520.33,1515.75,16.18M,-0.51%
559,19.09.2019,1528.07,1523.38,1530.69,1521.32,72.72M,0.34%
560,18.09.2019,1522.94,1513.9,1530.56,1513.55,48.72M,0.45%
561,16.09.2019,1516.06,1513.02,1516.06,1506.59,40.49M,-0.04%
562,15.09.2019,1516.69,1518.62,1520.45,1515.82,19.52M,-0.25%
563,12.09.2019,1520.51,1519.61,1521.6,1515.74,71.69M,0.52%
564,11.09.2019,1512.62,1501.15,1512.62,1501.02,70.25M,1.00%
565,10.09.2019,1497.64,1493.05,1499.21,1490.49,84.38M,0.37%
566,09.09.2019,1492.07,1489.25,1492.26,1483.97,44.33M,0.15%
567,08.09.2019,1489.77,1492.33,1494.35,1489.77,25.89M,0.58%
568,05.09.2019,1481.17,1485.52,1487.4,1478.1,127.28M,0.17%
569,04.09.2019,1478.66,1475.71,1483.1,1475.71,58.17M,0.69%
570,03.09.2019,1468.53,1478.1,1478.1,1467.05,51.97M,-0.70%
571,02.09.2019,1478.81,1480.35,1486.13,1476.05,30.58M,-0.10%
572,01.09.2019,1480.29,1478.99,1482.68,1478.38,22.16M,-0.01%
573,29.08.2019,1480.5,1476.4,1480.5,1471.93,114.74M,1.36%
574,28.08.2019,1460.66,1465.97,1467.28,1452.82,54.19M,-0.61%
575,27.08.2019,1469.67,1475.8,1477.49,1464.31,49.94M,-0.12%
576,26.08.2019,1471.46,1459.61,1475.85,1459.37,35.54M,0.80%
577,25.08.2019,1459.73,1473.18,1473.18,1459.73,32.31M,-3.08%
578,22.08.2019,1506.12,1495.2,1509.72,1495.2,45.83M,0.34%
579,21.08.2019,1501.05,1490.35,1502.7,1490.35,35.55M,0.73%
580,20.08.2019,1490.23,1485.19,1490.23,1477.19,34.04M,0.45%
581,19.08.2019,1483.62,1469.5,1483.62,1465.14,52.12M,1.42%
582,18.08.2019,1462.91,1468.22,1475.2,1458.0,20.88M,0.36%
583,15.08.2019,1457.61,1470.71,1476.74,1445.05,74.73M,-0.92%
584,14.08.2019,1471.14,1509.49,1510.73,1468.15,103.17M,-2.51%
585,13.08.2019,1509.06,1492.16,1509.06,1490.03,40.92M,0.61%
586,12.08.2019,1499.92,1509.94,1513.99,1495.97,37.81M,-0.51%
587,08.08.2019,1507.64,1501.55,1507.64,1494.84,60.06M,1.92%
588,07.08.2019,1479.28,1489.91,1501.82,1472.4,57.39M,-0.84%
589,06.08.2019,1491.75,1485.59,1497.3,1481.4,70.66M,0.45%
590,05.08.2019,1485.09,1504.34,1504.34,1485.09,52.00M,-2.01%
591,04.08.2019,1515.61,1501.93,1518.02,1499.55,29.44M,-0.19%
592,01.08.2019,1518.43,1508.32,1521.47,1504.68,242.86M,0.32%
593,31.07.2019,1513.53,1505.15,1513.95,1505.08,57.57M,0.89%
594,30.07.2019,1500.13,1504.83,1505.71,1494.24,66.47M,-0.27%
595,29.07.2019,1504.15,1508.82,1510.64,1503.14,45.07M,-0.37%
596,28.07.2019,1509.73,1503.13,1510.84,1502.92,27.57M,0.75%
597,25.07.2019,1498.45,1510.05,1510.05,1493.17,106.74M,-0.06%
598,24.07.2019,1499.37,1484.84,1499.97,1483.82,59.33M,1.07%
599,23.07.2019,1483.45,1471.79,1483.62,1468.98,51.62M,0.96%
600,22.07.2019,1469.28,1467.02,1472.43,1467.02,32.76M,0.36%
601,21.07.2019,1464.05,1459.79,1464.05,1456.87,16.24M,0.13%
602,18.07.2019,1462.21,1470.08,1470.57,1460.03,49.70M,-0.77%
603,17.07.2019,1473.63,1485.81,1487.84,1473.23,43.75M,-0.99%
604,16.07.2019,1488.38,1491.84,1492.68,1486.27,45.44M,-0.19%
605,15.07.2019,1491.14,1494.07,1495.07,1488.36,40.86M,-0.25%
606,14.07.2019,1494.92,1497.33,1498.59,1493.95,12.64M,0.44%
607,11.07.2019,1488.35,1490.64,1491.57,1485.41,40.78M,-0.03%
608,10.07.2019,1488.8,1485.85,1490.81,1483.55,74.15M,0.27%
609,09.07.2019,1484.79,1472.54,1484.79,1472.31,51.02M,0.38%
610,08.07.2019,1479.12,1483.15,1483.38,1477.08,98.21M,-0.58%
611,07.07.2019,1487.71,1488.94,1490.15,1486.66,30.67M,-0.21%
612,04.07.2019,1490.84,1489.58,1492.04,1486.48,41.67M,0.22%
613,03.07.2019,1487.54,1486.14,1489.98,1484.36,61.70M,0.27%
614,02.07.2019,1483.5,1485.75,1487.38,1481.53,43.01M,-0.01%
615,01.07.2019,1483.72,1488.67,1491.89,1483.72,54.77M,-0.10%
616,30.06.2019,1485.16,1477.92,1485.79,1477.92,33.30M,1.19%
617,27.06.2019,1467.76,1471.21,1473.29,1465.99,121.66M,0.35%
618,26.06.2019,1462.61,1459.62,1466.64,1457.4,48.23M,0.31%
619,25.06.2019,1458.11,1461.79,1463.58,1457.82,67.56M,-0.44%
620,24.06.2019,1464.49,1467.97,1471.46,1462.81,61.16M,0.01%
621,23.06.2019,1464.37,1462.76,1464.48,1461.06,21.83M,0.05%
622,20.06.2019,1463.59,1462.98,1467.72,1462.17,106.80M,0.67%
623,19.06.2019,1453.83,1448.57,1453.92,1447.53,150.00M,0.29%
624,18.06.2019,1449.69,1437.74,1450.84,1433.78,68.82M,0.90%
625,17.06.2019,1436.78,1446.88,1446.96,1432.71,65.39M,-0.50%
626,16.06.2019,1444.03,1442.51,1446.8,1442.45,13.82M,-0.19%
627,13.06.2019,1446.77,1436.14,1446.77,1435.4,53.96M,0.86%
628,12.06.2019,1434.4,1435.16,1436.76,1432.61,77.04M,-0.61%
629,11.06.2019,1443.21,1449.8,1450.01,1441.6,57.70M,-0.44%
630,10.06.2019,1449.56,1446.53,1449.56,1443.73,53.79M,1.31%
631,06.06.2019,1430.84,1441.2,1441.43,1430.84,91.92M,-0.35%
632,05.06.2019,1435.9,1437.2,1441.55,1432.67,121.00M,0.33%
633,04.06.2019,1431.18,1418.53,1431.9,1417.74,61.25M,0.85%
634,03.06.2019,1419.08,1416.38,1419.66,1408.11,73.67M,0.24%
635,02.06.2019,1415.67,1414.59,1416.04,1408.73,34.42M,-1.34%
636,30.05.2019,1434.9,1438.44,1439.66,1427.6,134.04M,0.35%
637,29.05.2019,1429.83,1436.35,1437.78,1426.21,133.36M,-1.27%
638,28.05.2019,1448.21,1452.36,1453.89,1443.84,279.07M,-0.07%
639,27.05.2019,1449.27,1457.21,1460.55,1448.61,68.21M,-0.35%
640,26.05.2019,1454.33,1448.78,1454.33,1444.22,47.27M,0.43%
641,23.05.2019,1448.11,1459.65,1459.65,1447.52,75.61M,-1.08%
642,22.05.2019,1463.9,1453.49,1463.9,1451.52,70.98M,0.69%
643,21.05.2019,1453.82,1453.65,1456.76,1447.63,53.24M,0.69%
644,20.05.2019,1443.81,1456.35,1458.96,1436.92,57.44M,-0.68%
645,19.05.2019,1453.72,1451.76,1456.01,1449.89,24.62M,0.07%
646,16.05.2019,1452.69,1437.11,1452.69,1434.98,99.71M,1.54%
647,15.05.2019,1430.59,1437.64,1438.7,1421.85,78.68M,-0.38%
648,14.05.2019,1436.03,1423.67,1438.46,1423.67,87.35M,1.13%
649,13.05.2019,1420.05,1446.04,1447.84,1419.83,71.46M,-2.26%
650,12.05.2019,1452.89,1455.14,1455.61,1450.14,30.08M,-0.46%
651,07.05.2019,1459.58,1455.42,1464.19,1453.55,137.16M,0.75%
652,06.05.2019,1448.68,1442.89,1448.77,1438.82,64.97M,-0.87%
653,05.05.2019,1461.44,1463.78,1465.36,1455.58,26.58M,0.27%
654,02.05.2019,1457.44,1461.01,1465.41,1452.88,131.77M,-0.60%
655,01.05.2019,1466.26,1474.04,1476.91,1461.64,57.06M,-0.16%
656,30.04.2019,1468.61,1484.14,1485.74,1467.35,64.25M,-1.25%
657,29.04.2019,1487.2,1494.36,1495.32,1487.2,69.98M,-0.51%
658,28.04.2019,1494.75,1491.26,1497.13,1491.26,34.89M,0.68%
659,24.04.2019,1484.62,1478.52,1484.95,1475.87,87.57M,0.99%
660,23.04.2019,1470.05,1467.15,1470.58,1464.53,40.85M,0.58%
661,22.04.2019,1461.54,1466.98,1467.4,1459.2,20.58M,-0.46%
662,21.04.2019,1468.25,1466.43,1469.13,1466.43,21.63M,0.56%
663,18.04.2019,1460.06,1471.21,1471.21,1456.4,63.82M,-0.63%
664,17.04.2019,1469.28,1479.01,1480.65,1467.64,60.13M,-0.69%
665,16.04.2019,1479.44,1474.12,1481.36,1474.12,84.61M,0.52%
666,15.04.2019,1471.78,1475.22,1475.43,1471.03,67.89M,-0.06%
667,14.04.2019,1472.72,1466.93,1475.76,1466.93,41.27M,0.74%
668,11.04.2019,1461.96,1462.71,1464.27,1455.16,69.94M,0.47%
669,10.04.2019,1455.19,1448.45,1457.52,1447.53,68.18M,0.89%
670,08.04.2019,1442.3,1436.2,1447.55,1433.22,125.93M,0.56%
671,07.04.2019,1434.31,1431.85,1435.09,1428.63,65.54M,0.76%
672,04.04.2019,1423.55,1433.21,1433.37,1423.55,109.48M,-0.78%
673,03.04.2019,1434.72,1432.92,1439.51,1430.76,58.64M,0.30%
674,02.04.2019,1430.4,1431.11,1432.56,1425.71,47.95M,-0.00%
675,01.04.2019,1430.44,1423.99,1430.7,1423.99,51.93M,0.88%
676,31.03.2019,1418.03,1414.34,1418.36,1414.2,30.85M,0.97%
677,28.03.2019,1404.39,1402.72,1410.01,1402.69,112.95M,-0.77%
678,27.03.2019,1415.34,1415.41,1419.09,1409.95,66.08M,0.19%
679,26.03.2019,1412.66,1397.74,1413.47,1397.18,72.99M,1.42%
680,25.03.2019,1392.89,1393.25,1396.76,1389.49,53.97M,-0.61%
681,24.03.2019,1401.39,1403.46,1403.46,1397.76,32.20M,-1.25%
682,20.03.2019,1419.08,1427.18,1427.18,1416.23,83.33M,-0.38%
683,19.03.2019,1424.46,1423.89,1430.59,1420.46,65.19M,-0.04%
684,18.03.2019,1425.04,1430.75,1430.75,1421.68,44.08M,-0.22%
685,17.03.2019,1428.19,1423.5,1429.48,1422.52,15.21M,0.70%
686,14.03.2019,1418.25,1419.38,1424.01,1413.68,86.48M,-0.37%
687,13.03.2019,1423.57,1406.27,1423.57,1404.77,66.09M,1.15%
688,12.03.2019,1407.34,1418.27,1422.31,1407.34,46.88M,-0.35%
689,11.03.2019,1412.23,1408.27,1412.35,1402.32,40.27M,0.57%
690,10.03.2019,1404.17,1409.95,1410.4,1403.56,20.02M,-0.29%
691,07.03.2019,1408.2,1421.35,1422.32,1408.2,79.66M,-1.44%
692,06.03.2019,1428.84,1433.88,1433.88,1428.44,36.68M,-0.23%
693,05.03.2019,1432.15,1442.0,1442.48,1430.15,47.68M,-0.86%
694,04.03.2019,1444.56,1441.19,1448.13,1441.13,52.75M,0.41%
695,03.03.2019,1438.7,1435.88,1438.76,1435.48,22.68M,0.52%
696,28.02.2019,1431.31,1422.59,1431.81,1417.76,51.48M,0.43%
697,27.02.2019,1425.21,1435.58,1435.98,1423.07,41.23M,-1.03%
698,26.02.2019,1440.08,1441.7,1443.03,1435.77,45.96M,-0.37%
699,25.02.2019,1445.49,1437.89,1448.35,1437.85,47.44M,0.80%
700,24.02.2019,1434.08,1430.74,1434.61,1429.89,21.16M,0.38%
701,21.02.2019,1428.72,1439.83,1439.83,1426.72,99.34M,-0.53%
702,20.02.2019,1436.34,1427.69,1436.86,1427.69,78.65M,0.67%
703,19.02.2019,1426.77,1428.77,1430.59,1423.69,45.55M,-0.15%
704,18.02.2019,1428.92,1428.97,1430.04,1427.08,39.63M,0.07%
705,17.02.2019,1427.96,1426.32,1430.25,1426.32,36.27M,0.63%
706,14.02.2019,1418.98,1424.12,1424.12,1414.28,50.16M,-0.13%
