,Date,Rate,Open,High,Low,Volume,Change %
1496,2015-12-01,1355.17,1354.79,1358.29,1351.92,61.93M,0.87
1497,2015-11-30,1343.51,1343.18,1350.54,1341.68,104.69M,-0.15
1498,2015-11-29,1345.58,1347.38,1350.13,1344.14,45.19M,-0.1
1499,2015-11-26,1346.99,1345.77,1350.14,1344.1,134.24M,0.0
1500,2015-11-25,1346.94,1350.99,1353.89,1346.39,182.86M,0.23
1501,2015-11-24,1343.81,1352.17,1355.15,1341.48,96.98M,-0.99
1502,2015-11-23,1357.25,1361.84,1363.25,1355.52,85.50M,-0.32
1503,2015-11-22,1361.59,1364.18,1369.76,1361.21,38.73M,0.08
1504,2015-11-19,1360.49,1371.87,1371.95,1360.09,80.95M,0.09
1505,2015-11-18,1359.2,1347.35,1360.86,1345.92,55.31M,0.61
1506,2015-11-17,1350.92,1343.6,1351.99,1342.63,62.11M,0.78
1507,2015-11-16,1340.44,1324.5,1340.44,1324.5,68.41M,1.77
1508,2015-11-15,1317.14,1317.55,1324.21,1316.38,67.28M,-2.66
1509,2015-11-12,1353.19,1359.32,1360.94,1351.97,141.63M,-0.77
1510,2015-11-11,1363.64,1357.13,1367.01,1357.13,83.19M,0.66
1511,2015-11-10,1354.69,1357.71,1358.33,1350.13,81.08M,0.02
1512,2015-11-09,1354.48,1358.75,1362.77,1353.45,79.46M,-0.29
1513,2015-11-08,1358.37,1375.09,1376.69,1358.27,72.58M,-0.64
1514,2015-11-05,1367.09,1373.61,1376.04,1367.09,72.77M,-0.32
1515,2015-11-04,1371.46,1374.22,1376.19,1368.06,67.66M,0.08
1516,2015-11-03,1370.34,1372.52,1373.03,1366.72,75.87M,0.34
1517,2015-11-02,1365.72,1360.96,1366.33,1358.37,140.18M,0.19
1518,2015-11-01,1363.15,1360.42,1365.05,1358.55,112.75M,-0.18
1519,2015-10-29,1365.58,1366.17,1369.85,1360.9,104.85M,0.41
1520,2015-10-28,1359.98,1360.82,1360.82,1352.14,103.21M,0.25
1521,2015-10-27,1356.63,1360.84,1364.11,1354.23,47.04M,-0.44
1522,2015-10-26,1362.64,1369.83,1369.83,1361.72,143.44M,-0.24
1523,2015-10-25,1365.96,1365.87,1372.92,1364.43,173.80M,1.67
1524,2015-10-22,1343.56,1345.17,1351.36,1341.06,159.04M,-0.5
1525,2015-10-21,1350.34,1347.17,1357.28,1343.59,123.46M,0.29
1526,2015-10-20,1346.41,1345.07,1349.67,1344.33,77.94M,0.23
1527,2015-10-19,1343.36,1346.19,1349.7,1337.85,118.81M,-0.33
1528,2015-10-18,1347.81,1343.89,1349.73,1343.81,56.14M,1.23
1529,2015-10-15,1331.37,1327.64,1334.09,1322.07,128.49M,1.13
1530,2015-10-14,1316.46,1303.89,1319.9,1302.04,53.86M,0.39
1531,2015-10-13,1311.32,1322.78,1322.92,1302.55,112.70M,-0.97
1532,2015-10-12,1324.2,1331.1,1334.84,1324.2,87.60M,-0.06
1533,2015-10-11,1324.96,1328.36,1328.96,1319.94,33.10M,-0.03
1534,2015-10-08,1325.41,1336.28,1336.28,1324.71,72.86M,-0.88
1535,2015-10-07,1337.14,1322.46,1337.14,1319.5,91.73M,1.14
1536,2015-10-06,1322.01,1312.54,1327.66,1312.54,83.10M,1.65
1537,2015-10-01,1300.6,1301.96,1309.74,1299.26,125.97M,0.02
1538,2015-09-30,1300.4,1305.47,1310.22,1291.86,69.80M,-0.17
1539,2015-09-29,1302.63,1287.86,1306.94,1286.31,100.39M,-2.27
1540,2015-09-24,1332.93,1354.31,1361.05,1332.93,205.88M,-3.46
1541,2015-09-21,1380.75,1374.59,1383.89,1371.02,62.72M,0.58
1542,2015-09-20,1372.81,1381.97,1389.1,1371.58,44.45M,-1.38
1543,2015-09-17,1392.03,1396.58,1396.58,1384.68,64.07M,-0.1
1544,2015-09-16,1393.43,1405.35,1405.68,1391.93,82.73M,-0.12
1545,2015-09-10,1395.13,1391.96,1398.45,1380.55,196.04M,-0.25
1546,2015-09-09,1398.65,1417.82,1419.35,1398.25,150.60M,-0.36
1547,2015-09-08,1403.65,1400.03,1413.49,1399.68,90.72M,0.68
1548,2015-09-07,1394.17,1403.37,1404.6,1392.91,227.68M,-0.3
1549,2015-09-06,1398.38,1384.83,1398.38,1383.85,184.32M,-0.19
1550,2015-09-03,1401.04,1402.91,1404.73,1395.05,172.86M,0.63
1551,2015-09-02,1392.29,1382.42,1395.63,1380.3,231.94M,1.56
1552,2015-09-01,1370.92,1373.27,1375.11,1358.29,261.91M,-1.13
1553,2015-08-31,1386.63,1391.58,1392.2,1380.66,673.61M,-1.5
1554,2015-08-30,1407.73,1412.68,1416.82,1406.15,44.66M,0.67
1555,2015-08-27,1398.35,1402.02,1413.65,1394.71,162.66M,0.56
1556,2015-08-26,1390.59,1392.63,1403.67,1382.78,100.73M,-0.7
1557,2015-08-25,1400.35,1365.12,1411.86,1365.12,127.71M,2.92
1558,2015-08-24,1360.6,1366.31,1386.84,1343.92,190.61M,-3.94
1559,2015-08-23,1416.39,1438.27,1438.27,1408.45,98.90M,-4.1
1560,2015-08-20,1477.0,1492.62,1493.25,1477.0,74.29M,-1.09
1561,2015-08-19,1493.28,1502.0,1503.14,1493.28,66.81M,-0.68
1562,2015-08-18,1503.53,1503.08,1503.79,1499.02,76.25M,0.32
1563,2015-08-17,1498.75,1500.64,1501.53,1494.3,76.70M,0.09
1564,2015-08-16,1497.39,1489.7,1498.01,1489.41,73.21M,0.6
1565,2015-08-13,1488.52,1488.38,1491.02,1486.26,145.54M,0.7
1566,2015-08-12,1478.1,1478.56,1481.08,1474.4,47.01M,-0.62
1567,2015-08-11,1487.27,1492.01,1493.16,1484.95,69.30M,-0.37
1568,2015-08-10,1492.86,1486.67,1493.15,1482.78,76.41M,0.87
1569,2015-08-09,1479.94,1478.22,1482.09,1476.83,-,-0.21
1570,2015-08-06,1483.05,1488.04,1490.26,1482.74,44.56M,-0.4
1571,2015-08-05,1489.01,1482.0,1491.25,1480.83,40.89M,0.72
1572,2015-08-04,1478.42,1484.38,1485.24,1474.86,51.85M,-0.29
1573,2015-08-03,1482.75,1480.33,1484.7,1478.08,52.64M,0.22
1574,2015-08-02,1479.43,1477.46,1480.29,1476.89,32.78M,0.06
1575,2015-07-30,1478.61,1491.54,1491.54,1475.6,142.01M,-0.32
1576,2015-07-29,1483.3,1483.9,1487.83,1481.52,81.25M,0.44
1577,2015-07-28,1476.85,1474.73,1483.92,1472.48,80.28M,0.64
1578,2015-07-27,1467.42,1463.17,1473.47,1454.47,114.60M,0.05
1579,2015-07-23,1466.67,1467.76,1469.87,1462.75,101.65M,0.03
1580,2015-07-22,1466.16,1471.83,1473.17,1462.36,64.25M,-0.65
1581,2015-07-21,1475.77,1483.12,1484.12,1474.23,137.80M,-0.24
1582,2015-07-20,1479.29,1471.63,1482.49,1468.8,102.48M,0.51
1583,2015-07-19,1471.73,1466.8,1471.73,1464.92,55.68M,0.76
1584,2015-07-16,1460.66,1452.46,1460.99,1451.33,76.31M,0.75
1585,2015-07-15,1449.78,1449.4,1452.41,1446.63,48.58M,0.22
1586,2015-07-14,1446.57,1444.75,1447.29,1440.05,60.14M,0.11
1587,2015-07-13,1444.94,1433.27,1447.97,1433.27,80.18M,1.13
1588,2015-07-12,1428.78,1426.21,1429.68,1423.41,46.93M,0.22
1589,2015-07-09,1425.63,1416.27,1427.2,1415.78,87.11M,0.93
1590,2015-07-08,1412.52,1417.58,1424.37,1412.02,72.13M,-0.89
1591,2015-07-07,1425.17,1429.93,1435.1,1425.17,89.99M,-0.04
1592,2015-07-06,1425.74,1418.55,1433.35,1418.18,95.06M,0.08
1593,2015-07-05,1424.66,1430.9,1431.84,1423.39,45.59M,-0.47
1594,2015-07-02,1431.38,1437.9,1439.94,1430.02,67.33M,-0.6
1595,2015-07-01,1440.0,1422.54,1441.2,1422.54,80.76M,1.53
1596,2015-06-30,1418.31,1410.29,1424.63,1408.26,100.63M,0.4
1597,2015-06-29,1412.62,1409.02,1421.87,1406.11,92.36M,-0.18
1598,2015-06-28,1415.15,1428.87,1428.87,1414.51,52.62M,-1.94
1599,2015-06-25,1443.15,1437.22,1447.76,1437.22,180.61M,-0.14
1600,2015-06-24,1445.18,1453.15,1453.91,1441.18,75.62M,-0.51
1601,2015-06-23,1452.52,1465.1,1467.18,1451.61,67.91M,-0.64
1602,2015-06-22,1461.83,1477.08,1480.44,1461.09,68.03M,-0.54
1603,2015-06-21,1469.82,1454.66,1469.82,1453.76,52.14M,1.04
1604,2015-06-18,1454.7,1453.16,1457.96,1446.5,75.05M,-0.17
1605,2015-06-17,1457.19,1459.54,1459.92,1453.83,84.34M,0.31
1606,2015-06-16,1452.73,1439.47,1454.38,1437.91,51.20M,0.87
1607,2015-06-15,1440.23,1448.31,1450.26,1437.98,63.02M,-0.89
1608,2015-06-14,1453.11,1454.52,1456.03,1450.42,110.92M,-0.25
1609,2015-06-11,1456.71,1451.94,1458.09,1451.91,61.72M,0.58
1610,2015-06-10,1448.27,1453.73,1458.35,1446.62,88.88M,-0.48
1611,2015-06-09,1455.31,1468.28,1470.02,1452.81,88.55M,-1.06
1612,2015-06-08,1470.86,1471.83,1477.11,1466.89,65.17M,0.06
1613,2015-06-07,1470.01,1459.6,1470.13,1458.67,46.60M,0.13
1614,2015-06-04,1468.09,1468.78,1471.19,1460.96,157.37M,-0.34
1615,2015-06-03,1473.03,1471.68,1476.89,1467.72,15.36M,0.54
1616,2015-06-02,1465.13,1471.69,1473.2,1462.35,71.65M,-0.18
1617,2015-06-01,1467.74,1464.59,1470.75,1462.12,66.97M,0.57
1618,2015-05-31,1459.45,1445.42,1459.45,1443.04,56.43M,0.42
1619,2015-05-28,1453.35,1460.08,1462.8,1451.33,210.64M,-0.54
1620,2015-05-27,1461.26,1464.43,1464.8,1456.46,138.50M,-0.26
1621,2015-05-26,1465.09,1480.22,1481.82,1465.09,100.06M,-0.91
1622,2015-05-25,1478.57,1485.09,1487.47,1478.03,117.06M,-0.3
1623,2015-05-21,1483.05,1475.59,1483.28,1472.43,59.48M,0.44
1624,2015-05-20,1476.5,1483.11,1487.0,1475.65,87.95M,-0.16
1625,2015-05-19,1478.87,1466.9,1482.8,1466.64,96.45M,1.41
1626,2015-05-18,1458.32,1440.06,1459.08,1439.77,96.16M,1.32
1627,2015-05-17,1439.25,1438.3,1439.45,1436.12,32.74M,0.23
1628,2015-05-14,1435.98,1439.4,1443.15,1434.15,101.19M,-0.21
1629,2015-05-13,1438.95,1431.44,1439.11,1429.6,93.66M,1.0
1630,2015-05-12,1424.67,1431.75,1433.11,1422.06,64.40M,-0.82
1631,2015-05-11,1436.46,1438.57,1439.85,1432.46,74.37M,0.0
1632,2015-05-10,1436.46,1431.68,1436.46,1431.31,61.09M,1.17
1633,2015-05-07,1419.82,1415.33,1420.86,1406.52,107.26M,0.26
1634,2015-05-06,1416.17,1424.96,1426.22,1415.17,62.88M,-0.56
1635,2015-05-05,1424.16,1433.58,1436.29,1420.87,42.60M,-0.63
1636,2015-05-04,1433.22,1422.89,1434.83,1421.2,38.37M,0.67
1637,2015-05-03,1423.7,1438.42,1439.89,1422.68,31.24M,-0.45
1638,2015-04-30,1430.15,1427.65,1438.46,1426.46,77.99M,-0.21
1639,2015-04-29,1433.11,1446.59,1446.74,1430.2,66.70M,-0.65
1640,2015-04-28,1442.45,1461.13,1461.51,1440.4,113.20M,-1.72
1641,2015-04-27,1467.75,1474.02,1475.92,1466.31,76.06M,-0.31
1642,2015-04-26,1472.35,1473.52,1474.16,1469.19,61.66M,0.07
1643,2015-04-21,1471.29,1464.75,1475.53,1464.75,162.69M,0.33
1644,2015-04-20,1466.51,1460.09,1468.86,1459.07,87.18M,0.63
1645,2015-04-19,1457.31,1466.28,1467.17,1455.85,60.46M,-1.47
1646,2015-04-16,1479.05,1484.3,1484.43,1471.83,197.46M,-0.1
1647,2015-04-15,1480.46,1478.01,1482.26,1475.81,131.84M,0.44
1648,2015-04-14,1473.91,1482.12,1486.43,1472.39,76.10M,-0.65
1649,2015-04-13,1483.59,1473.06,1483.59,1470.12,71.39M,0.53
1650,2015-04-12,1475.8,1477.97,1479.91,1475.6,75.95M,2.23
1651,2015-04-08,1443.56,1449.29,1451.36,1441.49,55.88M,-0.71
1652,2015-04-07,1453.84,1445.39,1453.84,1444.82,69.63M,1.15
1653,2015-04-06,1437.25,1434.71,1437.77,1431.02,48.14M,0.33
1654,2015-04-05,1432.49,1427.34,1432.49,1426.97,33.61M,0.28
1655,2015-04-02,1428.5,1425.25,1431.07,1424.29,72.84M,0.52
1656,2015-04-01,1421.12,1415.14,1427.33,1413.98,53.14M,0.27
1657,2015-03-31,1417.28,1416.36,1417.72,1408.7,53.88M,0.22
1658,2015-03-30,1414.19,1418.73,1425.95,1412.67,71.55M,0.22
1659,2015-03-29,1411.02,1402.6,1411.02,1401.39,29.05M,0.98
1660,2015-03-26,1397.37,1393.33,1399.45,1390.83,150.71M,-0.98
1661,2015-03-25,1411.24,1405.62,1414.98,1395.28,85.44M,0.27
1662,2015-03-24,1407.41,1412.83,1422.02,1404.56,111.55M,-0.57
1663,2015-03-23,1415.44,1423.43,1424.01,1400.17,123.42M,-0.44
1664,2015-03-22,1421.68,1416.2,1434.5,1416.19,104.30M,1.07
1665,2015-03-19,1406.66,1390.92,1418.46,1388.77,176.34M,1.2
1666,2015-03-18,1390.0,1377.01,1392.91,1376.66,298.43M,1.08
1667,2015-03-16,1375.16,1368.62,1375.45,1364.11,67.33M,0.71
1668,2015-03-15,1365.44,1383.11,1383.49,1361.41,75.71M,-0.81
1669,2015-03-12,1376.55,1374.35,1380.14,1371.87,132.79M,0.12
1670,2015-03-11,1374.92,1363.85,1377.82,1362.06,102.23M,0.73
1671,2015-03-10,1364.93,1372.49,1375.0,1362.39,70.19M,-0.32
1672,2015-03-09,1369.38,1362.95,1369.61,1356.34,80.73M,0.59
1673,2015-03-08,1361.36,1358.02,1361.37,1356.1,44.40M,0.33
1674,2015-03-04,1356.85,1359.63,1360.1,1354.82,64.14M,0.11
1675,2015-03-03,1355.35,1364.03,1364.39,1353.26,65.33M,-0.36
1676,2015-03-02,1360.23,1362.69,1363.6,1354.43,83.21M,0.05
1677,2015-03-01,1359.61,1349.08,1359.61,1348.29,47.08M,1.18
1678,2015-02-26,1343.78,1342.61,1346.01,1337.91,138.75M,0.6
1679,2015-02-25,1335.72,1327.42,1336.31,1326.77,92.85M,0.67
1680,2015-02-24,1326.86,1332.0,1333.17,1325.3,167.64M,-0.03
1681,2015-02-23,1327.26,1322.6,1328.84,1317.96,93.67M,0.55
1682,2015-02-22,1320.06,1317.01,1322.66,1316.19,52.64M,0.7
1683,2015-02-19,1310.82,1307.15,1315.06,1305.01,180.03M,0.25
1684,2015-02-18,1307.61,1305.94,1308.81,1304.93,188.93M,0.42
1685,2015-02-17,1302.17,1299.9,1305.06,1296.58,103.75M,0.12
1686,2015-02-16,1300.61,1290.5,1300.92,1289.67,132.16M,0.81
1687,2015-02-15,1290.16,1285.04,1290.61,1283.45,42.44M,0.67
1688,2015-02-12,1281.62,1281.29,1289.05,1281.29,159.85M,-0.3
1689,2015-02-11,1285.46,1292.56,1293.11,1283.62,91.88M,-0.34
1690,2015-02-10,1289.85,1286.61,1291.2,1285.03,55.06M,0.39
1691,2015-02-09,1284.9,1287.05,1287.46,1283.95,113.61M,-0.16
1692,2015-02-08,1286.9,1283.16,1287.09,1281.16,43.31M,0.37
1693,2015-02-05,1282.18,1281.0,1286.14,1278.98,81.13M,0.2
1694,2015-02-04,1279.56,1279.98,1282.65,1278.2,86.40M,0.15
1695,2015-02-03,1277.7,1272.46,1279.51,1271.97,77.74M,0.7
1696,2015-02-02,1268.88,1267.1,1272.1,1266.43,82.61M,0.12
1697,2015-02-01,1267.32,1270.09,1272.49,1267.18,48.22M,-0.19
1698,2015-01-29,1269.71,1271.83,1275.34,1269.3,136.43M,-0.58
1699,2015-01-28,1277.08,1283.13,1284.26,1271.63,92.64M,-0.16
1700,2015-01-27,1279.08,1281.28,1285.09,1276.33,179.15M,-0.04
1701,2015-01-26,1279.65,1273.96,1281.7,1273.78,110.29M,0.31
1702,2015-01-25,1275.65,1276.85,1279.27,1275.6,155.56M,0.34
1703,2015-01-22,1271.33,1277.77,1278.23,1269.83,94.49M,-0.3
1704,2015-01-21,1275.17,1275.2,1277.09,1269.18,114.90M,-0.04
1705,2015-01-20,1275.63,1274.98,1277.27,1272.05,102.45M,0.16
1706,2015-01-19,1273.56,1280.34,1280.74,1269.65,87.71M,-0.7
1707,2015-01-18,1282.53,1284.44,1286.14,1281.13,39.87M,0.04
1708,2015-01-15,1282.01,1287.62,1288.03,1277.36,84.72M,-0.18
1709,2015-01-14,1284.33,1290.27,1292.63,1280.77,91.16M,-0.96
1710,2015-01-13,1296.84,1284.26,1297.04,1283.43,115.42M,0.88
1711,2015-01-12,1285.49,1289.24,1291.97,1282.81,81.23M,-0.1
1712,2015-01-11,1286.74,1291.56,1291.98,1285.45,37.11M,-0.29
1713,2015-01-08,1290.5,1284.24,1291.46,1284.24,92.72M,0.75
1714,2015-01-07,1280.84,1274.37,1283.41,1272.25,124.51M,0.26
1715,2015-01-06,1277.49,1272.28,1278.8,1270.08,92.03M,-0.18
1716,2015-01-05,1279.77,1284.52,1286.51,1278.92,118.86M,-0.37
1717,2015-01-04,1284.49,1288.18,1289.97,1284.4,80.12M,-0.27
1718,2015-01-01,1288.01,1283.16,1289.14,1282.72,99.99M,-0.07
1719,2014-12-31,1288.93,1279.18,1289.43,1277.1,131.64M,1.05
1720,2014-12-30,1275.58,1277.14,1280.53,1274.54,220.58M,-0.42
1721,2014-12-29,1280.95,1289.22,1289.24,1276.97,148.63M,-0.63
1722,2014-12-28,1289.12,1295.09,1296.38,1286.84,154.93M,-0.29
1723,2014-12-25,1292.84,1291.85,1296.04,1290.93,185.78M,0.05
1724,2014-12-24,1292.22,1297.04,1299.62,1285.91,221.34M,-0.42
1725,2014-12-23,1297.63,1314.07,1314.07,1297.63,694.97M,-1.05
1726,2014-12-22,1311.4,1316.78,1317.85,1309.2,192.30M,-0.42
1727,2014-12-21,1316.89,1318.66,1322.1,1316.71,105.62M,0.44
1728,2014-12-18,1311.06,1304.31,1311.51,1303.04,137.20M,1.17
1729,2014-12-17,1295.9,1293.79,1296.75,1289.58,89.58M,0.14
1730,2014-12-16,1294.1,1306.85,1310.28,1284.44,146.27M,-1.36
1731,2014-12-15,1311.93,1311.82,1319.5,1308.39,118.07M,0.15
1732,2014-12-14,1309.98,1304.89,1310.84,1301.75,180.21M,-0.6
1733,2014-12-11,1317.95,1309.21,1317.95,1307.2,140.97M,0.3
1734,2014-12-10,1313.96,1315.83,1318.68,1311.95,95.40M,0.33
1735,2014-12-09,1309.67,1321.26,1321.48,1307.14,90.06M,-1.22
1736,2014-12-08,1325.91,1328.76,1329.31,1323.97,68.20M,-0.19
1737,2014-12-07,1328.46,1326.22,1330.69,1325.59,56.31M,0.68
1738,2014-12-04,1319.48,1320.23,1326.3,1317.98,107.99M,0.36
1739,2014-12-03,1314.78,1308.27,1314.78,1308.27,116.19M,0.59
1740,2014-12-02,1307.11,1303.75,1307.75,1301.42,148.26M,0.03
1741,2014-12-01,1306.7,1304.28,1307.23,1303.79,190.67M,-0.02
1742,2014-11-30,1306.94,1312.11,1312.11,1305.28,152.00M,-0.33
1743,2014-11-27,1311.27,1305.5,1311.46,1303.18,114.14M,0.56
1744,2014-11-26,1304.02,1287.33,1304.02,1286.6,99.05M,1.52
1745,2014-11-25,1284.52,1286.63,1287.56,1282.63,135.69M,0.06
1746,2014-11-24,1283.76,1284.95,1289.29,1280.76,78.47M,-0.11
1747,2014-11-23,1285.11,1295.44,1295.6,1284.16,50.30M,-0.58
1748,2014-11-20,1292.62,1299.33,1299.42,1289.86,69.86M,-0.26
1749,2014-11-19,1295.99,1294.39,1302.3,1293.9,74.13M,0.09
1750,2014-11-18,1294.88,1289.51,1294.88,1287.48,69.01M,0.23
1751,2014-11-17,1291.85,1287.3,1291.85,1284.53,58.90M,0.18
1752,2014-11-16,1289.55,1287.01,1290.1,1286.26,19.98M,0.0
1753,2014-11-13,1289.52,1291.23,1291.8,1285.76,42.78M,0.22
1754,2014-11-12,1286.74,1289.06,1291.05,1283.88,44.00M,-0.22
1755,2014-11-11,1289.54,1299.23,1299.56,1287.47,51.75M,-0.65
1756,2014-11-10,1297.93,1299.08,1301.51,1294.65,43.55M,-0.01
1757,2014-11-09,1298.04,1297.06,1299.13,1295.16,26.93M,0.13
1758,2014-11-06,1296.41,1297.47,1302.82,1293.96,53.50M,-0.28
1759,2014-11-05,1299.99,1294.24,1301.26,1293.91,62.12M,0.44
1760,2014-11-04,1294.33,1295.26,1296.49,1291.21,46.68M,0.05
1761,2014-11-03,1293.7,1291.87,1294.94,1290.16,59.51M,0.18
1762,2014-11-02,1291.39,1290.55,1292.51,1288.31,38.68M,1.14
1763,2014-10-30,1276.87,1279.09,1284.58,1265.3,186.62M,-0.62
1764,2014-10-29,1284.87,1295.16,1295.66,1283.16,43.45M,-0.54
1765,2014-10-28,1291.83,1290.67,1295.06,1290.2,41.76M,0.06
1766,2014-10-27,1291.09,1296.91,1297.6,1288.24,60.60M,-0.18
1767,2014-10-26,1293.38,1297.94,1298.8,1292.95,46.08M,0.02
1768,2014-10-23,1293.11,1286.92,1293.6,1285.35,63.19M,0.27
1769,2014-10-22,1289.69,1292.79,1294.93,1287.82,49.82M,0.21
1770,2014-10-21,1287.04,1278.0,1287.04,1277.65,47.87M,0.53
1771,2014-10-20,1280.27,1279.32,1281.39,1274.82,74.22M,0.08
1772,2014-10-19,1279.23,1281.95,1283.41,1272.99,67.70M,0.15
1773,2014-10-14,1277.29,1278.07,1284.81,1276.57,66.86M,-1.0
1774,2014-10-13,1290.24,1282.35,1292.44,1282.26,41.94M,0.6
1775,2014-10-12,1282.59,1291.35,1291.35,1282.59,56.26M,-2.17
1776,2014-10-07,1311.07,1311.6,1314.28,1309.77,75.32M,-0.1
1777,2014-10-06,1312.34,1316.8,1319.29,1312.34,52.73M,-0.28
1778,2014-10-05,1315.97,1308.14,1315.97,1308.14,61.50M,1.39
1779,2014-10-02,1297.98,1292.64,1299.24,1290.6,73.84M,-0.02
1780,2014-10-01,1298.27,1306.67,1308.02,1296.18,61.03M,-0.59
1781,2014-09-30,1305.99,1307.25,1312.44,1305.23,85.50M,-0.07
1782,2014-09-29,1306.89,1306.34,1308.54,1302.53,82.91M,-0.13
1783,2014-09-28,1308.63,1309.21,1311.95,1307.99,47.97M,0.28
1784,2014-09-23,1305.02,1298.29,1305.02,1297.51,125.62M,-0.01
1785,2014-09-22,1305.2,1305.88,1308.64,1301.36,67.83M,-0.14
1786,2014-09-21,1307.05,1303.11,1308.33,1301.78,40.43M,0.4
1787,2014-09-18,1301.79,1296.69,1303.21,1295.87,71.91M,0.57
1788,2014-09-17,1294.46,1290.35,1295.93,1289.97,56.91M,0.71
1789,2014-09-16,1285.3,1278.81,1285.3,1277.49,38.80M,0.46
1790,2014-09-15,1279.36,1280.1,1282.56,1277.93,59.33M,-0.11
1791,2014-09-14,1280.76,1283.94,1284.04,1279.12,83.76M,-0.3
1792,2014-09-11,1284.56,1287.89,1288.12,1280.95,61.13M,0.17
1793,2014-09-10,1282.44,1281.25,1285.31,1280.87,52.06M,-0.23
1794,2014-09-09,1285.42,1291.4,1293.46,1284.59,68.43M,-0.28
1795,2014-09-08,1289.0,1291.31,1292.13,1288.09,66.67M,-0.27
1796,2014-09-07,1292.46,1289.96,1293.15,1288.54,54.55M,0.47
1797,2014-09-04,1286.39,1286.77,1287.82,1282.42,103.80M,0.12
1798,2014-09-03,1284.88,1279.8,1290.18,1279.55,102.86M,0.39
1799,2014-09-02,1279.88,1277.19,1281.41,1277.16,70.46M,0.46
1800,2014-09-01,1274.02,1267.4,1275.99,1267.15,61.96M,0.73
1801,2014-08-31,1264.84,1265.99,1267.52,1263.57,39.48M,0.03
1802,2014-08-28,1264.48,1271.52,1271.52,1258.83,124.39M,-0.27
1803,2014-08-27,1267.93,1253.2,1268.22,1252.99,94.50M,1.43
1804,2014-08-26,1250.05,1241.54,1250.05,1240.34,57.20M,0.56
1805,2014-08-25,1243.12,1235.73,1244.37,1235.59,49.30M,0.74
1806,2014-08-24,1233.99,1236.61,1238.83,1233.58,33.94M,-0.56
1807,2014-08-21,1240.94,1238.13,1241.54,1237.24,65.12M,0.41
1808,2014-08-20,1235.92,1237.77,1239.18,1232.94,74.94M,-0.22
1809,2014-08-19,1238.6,1240.93,1242.88,1237.27,56.21M,0.2
1810,2014-08-18,1236.16,1240.43,1242.53,1232.09,56.94M,-0.34
1811,2014-08-17,1240.35,1240.69,1242.95,1239.67,33.11M,0.07
1812,2014-08-14,1239.45,1235.27,1240.93,1234.48,62.16M,0.3
1813,2014-08-13,1235.75,1234.5,1238.27,1234.07,29.78M,0.01
1814,2014-08-12,1235.61,1238.59,1239.76,1235.13,31.80M,-0.18
1815,2014-08-11,1237.86,1234.57,1239.29,1234.57,42.64M,0.41
1816,2014-08-10,1232.76,1236.92,1237.6,1231.77,21.86M,-0.33
1817,2014-08-07,1236.9,1241.77,1241.87,1235.09,53.78M,-0.12
1818,2014-08-06,1238.41,1245.29,1246.89,1237.05,73.36M,-0.75
1819,2014-08-04,1247.71,1250.96,1251.8,1247.26,38.94M,0.09
1820,2014-08-03,1246.63,1243.68,1248.59,1242.9,17.42M,0.04
1821,2014-07-31,1246.1,1253.31,1254.09,1245.36,62.60M,-0.64
1822,2014-07-30,1254.17,1254.49,1255.83,1252.84,45.23M,0.11
1823,2014-07-29,1252.8,1249.7,1254.21,1248.84,50.94M,0.09
1824,2014-07-28,1251.72,1256.34,1257.45,1251.72,56.97M,-0.06
1825,2014-07-27,1252.53,1252.67,1252.68,1248.75,16.72M,-0.3
1826,2014-07-24,1256.31,1260.6,1260.6,1255.54,97.30M,0.07
1827,2014-07-23,1255.48,1255.65,1257.74,1254.13,51.26M,-0.11
1828,2014-07-22,1256.81,1254.53,1258.29,1251.71,50.86M,0.31
1829,2014-07-21,1252.94,1250.4,1255.01,1248.45,38.75M,0.39
1830,2014-07-20,1248.09,1259.59,1259.61,1244.67,51.63M,-1.06
1831,2014-07-17,1261.47,1262.76,1264.53,1258.77,62.94M,-0.0
1832,2014-07-16,1261.48,1257.28,1264.83,1256.31,56.63M,0.22
1833,2014-07-15,1258.7,1264.4,1265.63,1258.34,57.72M,0.17
1834,2014-07-14,1256.51,1250.47,1261.07,1249.52,60.87M,0.49
1835,2014-07-13,1250.43,1240.68,1250.43,1240.68,46.11M,1.31
1836,2014-07-10,1234.27,1241.73,1242.51,1230.13,70.56M,-0.32
1837,2014-07-09,1238.21,1224.75,1242.6,1224.56,66.67M,0.77
1838,2014-07-08,1228.78,1238.64,1238.98,1228.78,81.01M,-1.27
1839,2014-07-07,1244.58,1257.93,1258.53,1242.68,70.44M,-1.17
1840,2014-07-06,1259.28,1259.53,1262.46,1258.62,29.13M,-0.07
1841,2014-07-03,1260.18,1251.36,1260.18,1250.98,91.00M,0.6
1842,2014-07-02,1252.68,1255.57,1256.15,1251.79,49.24M,0.15
1843,2014-07-01,1250.86,1253.71,1254.06,1247.76,45.16M,-0.17
1844,2014-06-30,1252.95,1250.62,1252.95,1247.42,75.02M,0.19
1845,2014-06-29,1250.56,1250.41,1251.88,1249.3,57.79M,0.16
1846,2014-06-26,1248.6,1254.22,1256.31,1247.3,134.06M,-0.26
1847,2014-06-25,1251.89,1261.64,1262.15,1250.08,54.80M,-0.95
1848,2014-06-24,1263.91,1266.5,1266.5,1263.45,44.97M,-0.16
1849,2014-06-23,1265.88,1267.37,1268.35,1263.26,27.88M,-0.14
